Jersey,Player,Yr,Pos,GP,GS,ERA,IP,HA,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,HR-A,CSO,WP,BK,HB,KL,IBB,CG,Inh Run,Inh Run Score,SHA,SFA,CIA,GO,FO,W,L,SV
4,"Dawson, Sarah",Jr,SP,34,24,34,24,2.62,149.1,153,75,56,41,75,1,643,583,24,3,19,1,2,,5,29,,8,11,1,14,,,218,128,15,11,1
27,"Harris, Kayla",Sr,SP,31,23,31,23,2.60,134.2,140,56,50,34,49,6,570,532,21,1,16,,,,1,21,1,13,3,1,1,2,,208,124,16,3,1
30,"Knight, Brittany",So,SP,10,1,10,1,5.06,18.0,17,16,13,9,1,,84,72,2,1,2,1,,,3,,,,5,2,,,,27,25,1,1,1
11,"Rahach, Taylor",Jr,SP,18,4,18,4,5.05,44.1,48,34,32,28,32,,211,171,10,,8,,7,,6,15,,,6,4,4,2,,47,47,1,3,1
