Chimento singled to right field (0-1).
Belinskas pinch ran for Chimento.
Sellers walked (3-2)3a Belinskas advanced to second.
Markopoulos struck out swinging (1-2).
Sharabba grounded out to 3b (1-2).
Murphy singled to second base (1-2).
Cook struck out swinging (0-2).
Martinez singled to center field (0-0)3a Murphy advanced to second.
Severini struck out swinging (0-2).
DiEmmanuele grounded out to ss (1-2).
Chimento grounded out to ss (0-0).
Sellers struck out swinging (0-2).
Markopoulos struck out swinging (0-2).
Sharabba grounded out to ss (1-0).
Murphy struck out swinging (0-2).
Warren? J. to 3b for Bush? D..
Rosario? K. to rf for Davis? C..
Mason? E. to dp.
Cook struck out swinging (0-2).
Martinez walked (3-1).
Martinez advanced to second on a wild pitch.
Severini reached on an error by 3b (3-2)3a Martinez out at third ss to 3b.
DiEmmanuele reached on an error by lf? advanced to third (0-0)3a Severini scored? unearned.
Chimento struck out swinging (1-2).
Sellers flied out to lf (3-2).
Moore pinch hit for Markopoulos.
Moore struck out swinging (2-2).
Sharabba flied out to cf (0-0).
Murphy lined out to lf (1-0).
Cook struck out swinging? out at first c to 1b (2-2).
Martinez singled to shortstop (0-0).
Belinskas pinch ran for Martinez.
Severini singled through the left side (2-2)3a Belinskas advanced to second.
Murphy to rf.
Cook to lf.
DiEmmanuele popped up to ss (2-1).
Sharabba flied out to cf (1-2).
Murphy walked (3-0).
Martinez hit by pitch (3-2)3a Murphy advanced to second.
Belinskas pinch ran for Martinez.
Cook lined out to ss (1-1).
Severini popped up to ss (3-2).
DiEmmanuele grounded out to 3b? bunt (0-0).
Chimento struck out swinging (0-2).
Sellers grounded out to 2b (3-2).
Markopoulos grounded out to c unassisted (0-2).
Sharabba flied out to rf (3-2).
Murphy singled to right field (2-1).
Martinez fouled out to 1b (0-0).
Rosario? K. to rf for Davis? C..
Mason? E. to dp.
Cook lined out to 2b (3-2).
Severini flied out to cf (1-2).
DiEmmanuele flied out to cf (0-0).
Chimento grounded out to 3b (3-2).
Sellers flied out to cf (2-2).
Markopoulos struck out swinging (2-2).
Warren? J. to 3b for Bush? D..
Morgan? D. to lf.
Klaevemann M to cf for Stutsman? S..
Sharabba grounded out to 2b (1-0).
Murphy singled to first base (1-2).
Moore pinch hit for Martinez.
Moore flied out to rf (1-1).
Cook struck out swinging (1-2).
Severini singled to right center (0-1).
DiEmmanuele flied out to cf (0-0).
Chimento walked (3-0)3a Severini advanced to second.
Sellers flied out to cf (0-0).
Markopoulos struck out swinging (2-2).
Sharabba flied out to cf.
Murphy doubled to right center.
Martinez reached on an error by rf3a Murphy advanced to third.
Cook doubled down the rf line? RBI3a Martinez advanced to third3a Murphy scored.
Severini flied out to cf.
DiEmmanuele singled? bunt? advanced to second? RBI3a Cook advanced to third3a Martinez scored? unearned.
Chimento lined out to 2b.
Sellers singled to right center.
Markopoulos struck out swinging.
Sharabba singled through the right side3a Sellers advanced to second.
Murphy doubled through the left side? RBI3a Sharabba advanced to third3a Sellers scored.
Oliver? K to p for Colleran? M.
Martinez grounded out to ss? RBI3a Sharabba scored.
Cook grounded out to 1b unassisted.
Severini struck out swinging.
DiEmmanuele struck out swinging? out at first c to 1b.
Chimento popped up to 1b.
Sellers popped up to p.
Markopoulos struck out swinging.
Sharabba homered to left field? RBI.
Murphy grounded out to ss.
Martinez reached on an error by 2b.
Belinskas pinch ran for Martinez.
Cook struck out swinging.
Severini struck out swinging? out at first c to 1b3a Belinskas advanced to second on a wild pitch.
DiEmmanuele struck out looking.
Chimento grounded out to 2b.
Sellers grounded out to 1b unassisted.
Moore pinch hit for Markopoulos.
Moore singled through the right side.
Sharabba singled to right field3a Moore advanced to second.
Murphy grounded out to p.
Martinez flied out to cf.
Cook struck out swinging? out at first c to 1b.
Severini grounded out to 1b unassisted.
Sharabba walked (3-1).
Sharabba stole second.
Murphy grounded out to ss (2-2)3a Sharabba advanced to third.
Cook grounded out to p (0-2)3a Sharabba no advance.
Martinez lined out to ss (0-0).
Severini struck out looking (3-2).
DiEmmanuele singled to shortstop (0-1).
DiEmmanuele stole second.
DiEmmanuele stole third.
Chimento flied out to rf? SF? RBI (3-2)3a DiEmmanuele scored.
Sellers flied out to cf (0-0).
Heide to c for Genz.
Markopoulos struck out swinging (2-2).
Sharabba flied out to cf (2-1).
Murphy reached on an error by 2b (1-0).
Murphy stole second.
Cook struck out swinging (3-2).
Martinez grounded out to 1b unassisted (2-2).
Severini struck out swinging (2-2).
DiEmmanuele grounded out to ss (3-2).
Chimento struck out swinging (2-2).
Sellers grounded out to 2b (0-1).
Moore pinch hit for Markopoulos.
Moore singled to shortstop (3-2).
Markopoulos pinch ran for Moore.
Markopoulos stole second.
Sharabba walked (3-2).
Murphy struck out swinging (2-2).
Cook reached on an error by lf? advanced to second (1-0).
Martinez doubled to right center? RBI (2-0)3a Cook scored? unearned.
Belinskas pinch ran for Martinez.
Severini struck out swinging (3-2).
DiEmmanuele grounded out to 2b (0-0)3a Belinskas advanced to third.
Chimento singled to shortstop? RBI (2-2)3a Belinskas scored? unearned.
Chimento out at second c to ss? caught stealing.
Bonamy to 1b.
Sellers singled through the left side (3-2).
Markopoulos grounded out to p? SAC? bunt (1-0)3a Sellers advanced to second.
Sharabba popped up to 2b (2-0).
Murphy doubled to right field? RBI (0-0)3a Sellers scored.
Cook singled up the middle (1-0)3a Murphy advanced to third.
Martinez lined out to cf (2-1).
DiEmmanuele singled to left center (0-0).
DiEmmanuele out at second c to ss? caught stealing.
Sharabba lined out to 3b (3-1).
Murphy singled through the left side (1-2).
Cook grounded out to 3b (0-1).
Severini popped up to ss (0-1).
Chimento flied out to cf (0-2).
Sellers out at first p to ss to 1b (3-2).
Moore walked (3-2).
Markopoulos grounded out to 3b? SAC? bunt (0-0)3a Moore advanced to second.
DiEmmanuele tripled to center field? RBI (0-0)3a Moore scored.
Sharabba singled? bunt? RBI (0-0)3a DiEmmanuele scored.
Murphy singled? out at second p to ss to 3b to 2b to ss (0-0)3a Sharabba advanced to second.
Cook singled to left field? advanced to second? RBI (0-0)3a Sharabba scored.
Severini grounded out to 2b (2-1).
Brooks to p.
White to lf for Beriont.
Chimento struck out looking (3-2).
Sellers singled down the lf line (2-2).
Moore singled to left field (3-1)3a Sellers advanced to second.
Markopoulos grounded out to 3b? SAC? bunt (2-1)3a Moore advanced to second3a Sellers advanced to third.
DiEmmanuele reached on an error by p? advanced to third (2-1)3a Moore scored? unearned3a Sellers scored? unearned.
Sharabba walked (3-1).
Murphy singled to shortstop? RBI (0-1)3a Sharabba advanced to third3a DiEmmanuele scored? unearned.
Cook flied out to rf (2-0).
Severini grounded out to 2b (2-2).
Chimento popped up to 2b (2-1).
Sellers fouled out to 3b (3-1).
Moore popped up to 2b (0-1).
Markopoulos grounded out to 3b? bunt (2-1).
DiEmmanuele singled to right field (3-2).
DiEmmanuele out at second c to ss? caught stealing.
DiEmmanuele singled through the right side (2-2).
DiEmmanuele stole second.
Sharabba walked (3-2).
Murphy singled up the middle? RBI (2-2)3a Sharabba advanced to third3a DiEmmanuele scored.
Murphy stole second? advanced to third3a Sharabba scored on an error by c.
Cook struck out looking (1-2).
Martinez singled through the left side? RBI (0-1)3a Murphy scored? unearned.
Sellers walked (3-2)3a Martinez advanced to second.
Chimento flied out to rf (2-2)3a Martinez no advance.
Moore grounded out to 2b (2-2).
Markopoulos singled through the right side (2-2).
DiEmmanuele popped up to p (0-0).
Markopoulos out at second c to ss? caught stealing.
Sharabba singled to right field (2-1).
Murphy doubled to right center? RBI (1-0)3a Sharabba scored.
Cook flied out to cf (3-2).
Martinez popped up to ss (2-0).
Sellers struck out looking (2-2).
Chimento walked (3-1).
Moore flied out to lf (1-1).
Markopoulos walked (3-1).
DiEmmanuele grounded out to p? SAC? bunt (1-1)3a Markopoulos advanced to second.
Sharabba flied out to cf (0-2)3a Markopoulos no advance.
Murphy walked (3-1).
Cook reached on an error by lf? advanced to second (0-0)3a Murphy advanced to third3a Markopoulos scored? unearned.
Martinez homered to right center? 3 RBI? unearned (0-0)3a Cook scored? unearned3a Murphy scored? unearned.
Sellers flied out to rf (1-1).
Chimento hit by pitch (3-0).
Moore singled up the middle (3-2)3a Chimento advanced to second.
Belinskas pinch ran for Moore.
Markopoulos struck out swinging (1-2).
DiEmmanuele fouled out to 3b (0-0).
Sharabba reached on a fielder's choice (1-0)3a Belinskas advanced to second3a Chimento out at third 3b unassisted.
Murphy walked (3-1).
Beriont to p for Holloway.
Cook out at first p to 2b? SAC? bunt (0-0)3a Murphy advanced to second.
Martinez singled to right center? RBI (2-0)3a Murphy scored.
Severini pinch ran for Martinez.
Sellers singled to left center (3-1)3a Severini advanced to second.
Chimento reached on a fielder's choice (2-2)3a Sellers out at second 2b to ss3a Severini advanced to third.
Moore grounded out to p (1-2).
Lacro to dp.
Duncan to 1b.
DiEmmanuele struck out swinging (1-2).
Sharabba singled to center field (2-2).
Sharabba stole second.
Murphy walked (3-0).
Murphy stole second3a Sharabba stole third.
Cook flied out to rf? SF? RBI (2-2)3a Murphy advanced to third3a Sharabba scored.
Martinez flied out to cf (1-1).
Sellers walked (3-2).
Chimento struck out swinging (1-2).
Moore reached on an error by 1b (3-2)3a Sellers advanced to third.
Markopoulos struck out looking (1-2).
DiEmmanuele walked (3-2)3a Moore advanced to second.
Sharabba flied out to rf (1-2).
Murphy grounded out to 2b (0-0).
Cook singled to shortstop (1-0).
Martinez reached on an error by 2b (0-0)3a Cook advanced to second.
Sellers singled to left field (1-1)3a Martinez advanced to second3a Cook advanced to third.
Chimento fouled out to c (1-0).
Moore flied out to cf (2-1).
Severini pinch hit for Markopoulos.
Severini grounded out to ss (0-0).
DiEmmanuele grounded out to 1b unassisted (1-1).
Sharabba grounded out to 3b (1-0).
Giaquinto to 1b.
Duncan to p.
Murphy singled to shortstop (1-0).
Haugh to 2b for Rich.
Lantz to ss.
Cook out at first 3b to 2b? SAC? bunt (0-0)3a Murphy advanced to second.
Altchek to lf for Hogan.
Martinez singled to pitcher (2-0)3a Murphy no advance.
Belinskas pinch ran for Martinez.
Sellers reached on a fielder's choice (1-1)3a Belinskas out at second 2b to ss3a Murphy advanced to third.
Sellers stole second.
Chimento grounded out to 3b (2-0).
Moore walked (3-1).
Markopoulos out at first p to 2b? SAC? bunt (0-0)3a Moore advanced to second.
DiEmmanuele reached on an error by p? SAC? bunt? advanced to second (0-0)3a Moore scored? unearned.
DiEmmanuele stole third.
Sharabba flied out to rf? SF? RBI (1-2)3a DiEmmanuele scored? unearned.
Murphy doubled to left center (0-0).
Cook hit by pitch (1-0).
Nishizawa to c for Shively.
Martinez struck out swinging? out at first c to 1b (1-2).
DiEmmanuele struck out swinging (0-2).
Sharabba grounded out to ss (2-2).
Murphy walked (3-2).
Martinez reached on a fielding error by ss (0-0)3a Murphy advanced to second.
Cook reached on a fielder's choice to shortstop (2-1)3a Martinez advanced to second3a Murphy out at third ss to 3b.
Sellers struck out swinging (0-2).
Chimento struck out swinging (3-2).
Moore grounded out to ss (1-0).
Markopoulos grounded out to 3b (1-0).
DiEmmanuele walked (3-2).
DiEmmanuele stole second.
Sharabba singled to third base (3-2)3a DiEmmanuele advanced to third.
Murphy grounded out to ss? RBI (0-0)3a Sharabba advanced to second3a DiEmmanuele scored.
Martinez grounded out to p (0-2).
Cook hit by pitch (1-2).
Sellers popped up to 3b? bunt (0-1).
Chimento grounded out to p? SAC (0-0)3a Cook advanced to second.
Moore grounded out to p (2-2).
Hensley to dp.
Jordan? J. to c for Barber.
Watson to p.
Markopoulos struck out looking (3-2).
DiEmmanuele singled to pitcher (0-0).
DiEmmanuele stole second.
Sharabba grounded out to ss (3-2).
Murphy hit by pitch (0-2).
Severini pinch ran for Murphy.
DiEmmanuele stole third.
Martinez walked (3-2)3a Severini advanced to second.
Hensley to p.
Watson to dp.
Cook singled to pitcher? RBI (0-0)3a Martinez advanced to second3a Severini advanced to third3a DiEmmanuele scored.
Sellers struck out swinging (1-2).
Chimento struck out swinging (3-2).
Moore flied out to lf (1-0).
Markopoulos singled to third base (1-2).
DiEmmanuele flied out to lf (1-1).
Snyder to 1b for Schindler? R.
Sharabba fouled out to c (3-2).
Severini grounded out to 2b (1-1).
Martinez grounded out to 2b (0-1).
DiEmmanuele grounded out to 3b.
Sharabba hit by pitch (1-0 B).
Murphy struck out looking (1-2 KFBK).
Martinez popped up to 3b (2-2 FBFB).
Cook singled up the middle (1-2 KBF).
Sellers out at first 1b to 2b? SAC? bunt (2-1 BKB)3a Cook advanced to second.
Chimento grounded out to p (2-1 BBK)3a Cook advanced to third.
Severini grounded out to 3b (0-0).
Markopoulos grounded out to 3b (1-2 KBS).
DiEmmanuele singled? bunt (2-0 BB).
Sharabba flied out to cf (0-2 FK).
Murphy grounded out to 3b (1-2 SBF).
Martinez singled up the middle (0-0).
Cook popped up to ss (0-1 K).
Moore singled up the middle (3-1 BBBK)3a Martinez advanced to second.
Belinskas pinch ran for Martinez.
Chimento out at first p to 2b? SAC? bunt (2-1 BBK)3a Moore advanced to second3a Belinskas advanced to third.
Severini grounded out to ss (2-1 KBB).
Markopoulos grounded out to 3b (0-0).
DiEmmanuele reached on a fielding error by p (0-0).
Sharabba flied out to lf.
DiEmmanuele stole second.
Murphy singled to right center? RBI (0-0)3a DiEmmanuele scored? unearned.
Martinez singled to right field (0-0)3a Murphy advanced to third.
Cook singled to left field? advanced to second on the throw? RBI (2-2 BBFF)3a Martinez advanced to second? out at third lf to 3b3a Murphy scored? unearned.
Hensley to dp for Barber.
Snyder to p.
Ciaccio to 1b for Hale.
Moore grounded out to 1b unassisted (2-0 BB).
Chimento struck out looking (1-2 KBFK).
Severini grounded out to ss (0-1 S).
Szydlowski to 3b for Nikolao.
Markopoulos popped up to ss.
DiEmmanuele grounded out to 2b (1-0 B).
Sharabba walked (3-1 BKBBB).
Murphy lined out to rf (1-2 KFB).
DiEmmanuele struck out swinging (3-2 BBSBKS).
Sharabba fouled out to 3b (1-2 BKK).
Murphy walked (3-2 BSBFBB).
Martinez singled to left field (0-0)3a Murphy advanced to second.
Martinez advanced to second on a wild pitch3a Murphy advanced to third on a wild pitch.
Cook fouled out to 3b (1-1 BF).
Severini flied out to lf (0-0).
Moore fouled out to lf (1-0 B).
Chimento hit by pitch (0-1 F).
Markopoulos grounded out to 3b.
DiEmmanuele singled? bunt (0-1 F).
Sharabba grounded out to 2b (1-2 KBF)3a DiEmmanuele advanced to second.
Murphy flied out to cf (1-0 B).
Martinez lined out to ss (1-1 BF).
Cook grounded out to 2b (2-2 BFFB).
Severini singled to center field (1-2 BKF).
Moore reached on a fielder's choice (1-0 B)3a Severini advanced to second on a fielding error by 2b.
Chimento lined out to p (0-0).
Markopoulos hit by pitch (1-0 B)3a Moore advanced to second3a Severini advanced to third.
DiEmmanuele popped up to ss (1-2 BFF).
Hensley to p for Barber.
Sharabba flied out to lf (2-2 KKBB).
Murphy singled to second base (3-0 BBB).
Martinez grounded into double play 3b to 2b to 1b (1-1 BK)3a Murphy out on the play.
DiEmmanuele walked (3-1 BKBBB).
DiEmmanuele stole second.
Sharabba walked (3-2 BKKFFBBB)3a DiEmmanuele stole third.
Sharabba advanced to second.
Murphy singled to first base? RBI (2-2 KBSB)3a Sharabba advanced to third3a DiEmmanuele scored.
Murphy stole second? advanced to third on the throw3a Sharabba out at home c to 2b to c to 3b to p.
Martinez flied out to rf? SF? RBI3a Murphy scored.
Cook grounded out to 3b (3-1 BBKB).
Severini grounded out to ss (1-0 B).
Sellers singled up the middle (3-2 KBBFB).
Chimento hit by pitch (1-0 B)3a Sellers advanced to second.
Markopoulos out at first 3b to 2b? SAC? bunt (1-0 B)3a Chimento advanced to second3a Sellers advanced to third.
DiEmmanuele reached on a throwing error by p? advanced to second (0-0)3a Chimento scored? unearned3a Sellers scored? unearned.
DiEmmanuele stole third? scored on a throwing error by c? unearned.
Sharabba singled to right field (3-2 KBBBKF).
Murphy fouled out to lf (2-2 BBKFF).
TALCIK to p for CAPRIA.
Martinez grounded out to 2b (0-1 S).
Cook grounded out to ss (1-2 KFB).
Severini grounded out to ss (1-1 KB).
Sellers grounded out to ss (0-1 K).
Chimento grounded out to 3b (1-2 BFK).
Markopoulos struck out swinging (0-2 KSFS).
DiEmmanuele grounded out to 2b (2-2 BFBF).
Sharabba flied out to cf (1-1 BK).
Murphy flied out to cf (0-1 S).
MOCCIO to 3b for LABBE.
Martinez lined out to ss (2-2 FBSBF).
Cook grounded out to 1b unassisted (0-2 KK).
Severini flied out to lf (2-1 BFB).
SITEMAN to c for WEST.
Sellers grounded out to 2b (0-2 KF).
Chimento fouled out to 2b (0-0).
Moore pinch hit for Markopoulos.
Moore grounded out to 2b (0-1 K).
DiEmmanuele tripled to center field (0-2).
Sharabba fouled out to 1b (0-1).
Murphy grounded out to 2b? RBI (0-0)3a DiEmmanuele scored.
Martinez grounded out to ss (2-1).
Cook grounded out to 3b (0-0).
Severini fouled out to 1b (1-0).
Sellers homered? RBI (1-0).
Chimento fouled out to 1b (0-2).
Markopoulos struck out looking (2-2).
DiEmmanuele grounded out to p (2-1).
Sharabba flied out to cf (1-0).
Murphy singled to right field (0-0).
Martinez singled up the middle (1-1)3a Murphy advanced to second.
Belinskas pinch ran for Martinez.
Belinskas stole second3a Murphy stole third.
Cook doubled to left field? 2 RBI (1-1)3a Belinskas scored3a Murphy scored.
Severini singled up the middle? RBI (3-1)3a Cook scored.
Sanchez to p for Norris.
Sellers singled to right field (2-2)3a Severini advanced to second.
Chimento singled through the left side? RBI (3-1)3a Sellers advanced to second3a Severini scored.
Markopoulos singled to right field (3-1)3a Chimento advanced to second3a Sellers advanced to third.
DiEmmanuele reached on a fielder's choice (1-0)3a Markopoulos advanced to second3a Chimento advanced to third3a Sellers out at home 1b to c.
Sharabba reached on a fielder's choice (3-1)3a DiEmmanuele advanced to second3a Markopoulos advanced to third3a Chimento out at home 3b to c.
Murphy grounded out to 2b (2-0).
Davis to 2b.
Politis to 3b.
Cali to lf.
Martinez hit by pitch (2-1).
Cook reached on a fielder's choice (0-1)3a Martinez out at second ss to 2b.
Severini reached on an error by 3b (1-0)3a Cook advanced to second.
Sellers singled through the right side? RBI (1-1)3a Severini advanced to third3a Cook scored? unearned.
Chimento grounded out to 3b (0-0)3a Sellers advanced to second.
Markopoulos singled to second base? RBI (2-1)3a Sellers advanced to third3a Severini scored? unearned.
DiEmmanuele singled to second base? RBI (0-1)3a Markopoulos advanced to second3a Sellers scored? unearned.
Sharabba reached on a fielder's choice (1-1)3a DiEmmanuele advanced to second3a Markopoulos out at third 3b unassisted.
Bilodeau to ss for McKeveny.
Murphy reached on an error by 2b (0-0).
Martinez walked (3-0)3a Murphy advanced to second.
Cook singled to shortstop (0-1)3a Martinez advanced to second3a Murphy advanced to third.
Moore pinch hit for Severini.
Moore hit by pitch? RBI (2-1)3a Cook advanced to second3a Martinez advanced to third3a Murphy scored? unearned.
