M. Taylor flied out to rf.
G. Zeremenko doubled to right center.
K. Kruger flied out to rf; G. Zeremenko advanced to third.
G. Frederick grounded out to 1b unassisted.
A. Solak singled to right center.
H. Levesque out at first 1b to 2b? SAC? bunt; A. Solak advanced to second.
O. Gray singled to shortstop; A. Solak advanced to third.
T. Myers struck out swinging.
E. Hershman popped up to 3b.
M. Taylor walked.
G. Zeremenko doubled down the lf line? RBI; M. Taylor scored.
Blanco to 1b.
Falk to rf.
Hoogenraad to lf.
Schaefer to p for Richardson.
M. DeMatteo pinch ran for G. Zeremenko.
K. Kruger out at first 3b to 2b? SAC? bunt; M. DeMatteo advanced to third.
G. Frederick grounded out to 3b.
A. Solak flied out to rf.
Peters to cf for Skvarce.
H. Levesque doubled to left center.
O. Gray singled through the right side; H. Levesque advanced to third.
O. Gray advanced to second on a wild pitch; H. Levesque scored.
T. Myers flied out to lf.
E. Hershman popped up to ss.
M. Taylor grounded out to 3b.
Falk to rf for Wald.
Beaubien to p for Schaefer.
G. Zeremenko struck out swinging.
K. Kruger fouled out to 1b.
G. Frederick grounded out to ss.
Alexander to c for Sobczak.
A. Solak popped up to 1b.
H. Levesque grounded out to 2b.
O. Gray struck out swinging? out at first c to 1b.
T. Myers flied out to lf.
A. Haynes pinch hit for E. Hershman.
A. Haynes popped up to 2b.
M. Taylor grounded out to ss.
M. Taylor flied out to cf.
G. Zeremenko flied out to lf.
K. Kruger flied out to rf.
G. Frederick walked.
A. Solak reached on a fielder's choice? advanced to second on a throwing error by 1b: G. Frederick advanced to third.
H. Levesque grounded out to 2b.
O. Gray grounded out to 2b? RBI: A. Solak advanced to third: G. Frederick scored? unearned.
T. Myers walked.
E. Hershman struck out swinging.
M. Taylor struck out looking.
G. Zeremenko grounded out to ss.
K. Kruger singled to second base.
G. Frederick flied out to lf.
A. Solak doubled to right center.
H. Levesque singled to shortstop.
O. Gray popped up to 3b.
T. Myers singled to pitcher: H. Levesque advanced to second: A. Solak advanced to third.
C. McGaffic pinch hit for E. Hershman.
C. McGaffic reached on a fielder's choice: T. Myers advanced to second: H. Levesque advanced to third: A. Solak out at home p to c.
M. Taylor flied out to lf.
G. Zeremenko walked.
M. DeMatteo pinch ran for G. Zeremenko.
M. DeMatteo advanced to second on a passed ball.
K. Kruger singled to left center: M. DeMatteo advanced to third.
Vozenilek? B to p for Jones? W.
K. Kruger stole second.
G. Frederick flied out to cf.
A. Solak reached on an error by lf: M. DeMatteo scored.
H. Levesque homered? 3 RBI: A. Solak scored? unearned: K. Kruger scored.
O. Gray flied out to cf.
T. Myers walked.
E. Hershman struck out swinging.
M. Taylor singled up the middle.
G. Zeremenko popped up to ss.
K. Kruger flied out to cf.
G. Frederick flied out to cf.
Maddox? S to c for Kott? J.
A. Solak lined out to ss.
H. Levesque fouled out to 1b.
O. Gray fouled out to 3b.
M. Taylor struck out swinging.
G. Zeremenko doubled to right field.
A. Solak flied out to cf.
H. Levesque struck out swinging.
G. Frederick popped up to p.
O. Gray fouled out to c.
T. Myers walked.
C. McGaffic struck out looking.
A. Haynes grounded out to 3b.
M. Taylor grounded out to ss.
G. Zeremenko fouled out to c.
A. Solak grounded out to 3b.
H. Levesque flied out to cf.
G. Frederick grounded out to 2b.
Rahrich to p for Petrovich.
Rivera to c for Dabroski.
O. Gray doubled to left center.
T. Myers singled to right field? RBI: O. Gray scored.
K. Kruger pinch hit for C. McGaffic.
K. Kruger reached on a fielder's choice to third base: T. Myers advanced to second on an error by 2b.
M. DeMatteo to dh for A. Haynes.
M. DeMatteo lined into double play cf to ss: T. Myers out on the play.
M. Taylor struck out swinging.
McCarvill to 2b for Malony.
G. Zeremenko grounded out to 3b.
A. Solak singled to right field.
H. Levesque reached on an error by 1b: A. Solak advanced to second.
G. Frederick reached on a fielder's choice to second base: H. Levesque out at second 2b to ss: A. Solak advanced to third.
M. Batesole pinch ran for G. Frederick.
O. Gray singled through the left side? RBI: M. Batesole advanced to second: A. Solak scored.
T. Myers flied out to lf.
K. Kruger singled through the left side.
M. DeMatteo out at first p to 2b? SAC? bunt: K. Kruger advanced to second.
M. Taylor doubled to right center? RBI: K. Kruger scored.
G. Zeremenko grounded out to 3b.
A. Solak reached on a fielding error by ss: M. Taylor advanced to third.
H. Levesque singled to right field? advanced to second on the throw? RBI: A. Solak advanced to third: M. Taylor scored? unearned.
Rahrich to dh.
Pechin to p.
Rahrich to 1b.
/ for Seeberg.
G. Frederick singled to second base? RBI: H. Levesque advanced to third: A. Solak scored? unearned.
B. Horrell pinch ran for G. Frederick.
O. Gray grounded out to 3b.
Jensen?H to dp.
DeBerry?D to lf.
M. Taylor walked (3-2 BFBFBFB).
G. Zeremenko homered to left field? 2 RBI (0-1 K): M. Taylor scored.
O. Gray popped up to ss (3-1 KBBB).
A. Solak lined out to ss (3-2 KKBFFBFB).
G. Frederick flied out to lf (0-1 K).
K. Kruger struck out looking (1-2 FKBK).
T. Myers flied out to lf (0-1 K).
H. Levesque popped up to 2b (0-2 KF).
Hutcherson?C to 1b for Abbatine?M.
E. Hershman struck out swinging (2-2 BBSSS).
M. Taylor grounded out to ss (1-2 FBS).
G. Zeremenko grounded out to 3b (2-2 BFFB).
Bailiff?K to c for Ramsey?K.
O. Gray flied out to lf (1-0 B).
A. Solak grounded out to ss (2-2 KKBB).
G. Frederick singled to right field (2-2 SBBF).
T. Stimson pinch ran for G. Frederick.
K. Kruger grounded out to 3b (0-2 KSF).
Dray?M to c for Bailiff?K.
T. Myers walked (3-2 BKBBFB).
H. Levesque reached on a fielder's choice (2-2 BBKF): T. Myers out at second 3b to 2b.
M. DeMatteo pinch hit for E. Hershman.
M. DeMatteo struck out looking (0-2 KSK).
H. Levesque stole second.
M. Taylor flied out to lf (3-2 BBKKB).
Parkinson?S to 2b for Shifflett?K.
G. Zeremenko doubled to right field (0-0).
